k;seed;inf;tim
0;271;288.988070;137.067342
10;4;317.628690;2423.578883
20;8;326.144250;4927.885802
30;36;334.039460;7317.530769
40;40;340.594640;9639.925583
50;42;345.736980;12029.450264
60;180;350.341490;14405.486311
70;91;354.955750;16728.779075
80;97;358.247910;19038.915877
90;75;362.073350;21265.337076
100;106;365.602290;23449.361401
110;94;370.271940;25591.109628
120;102;374.420450;27662.348884
130;488;378.844880;29724.057770
140;115;382.321450;31720.581847
150;124;385.680810;33688.095997
160;150;389.320450;35650.312856
170;174;392.794400;37552.647289
180;143;396.293030;39431.327068
190;156;400.249460;41270.005054
200;170;404.193190;43069.242400
210;172;408.260910;44819.928709
220;184;412.341850;46433.824810
230;191;415.767760;48055.474519
240;207;420.425740;49604.248320
250;217;425.015530;51036.844296
