k;seed;inf;tim
0;271;7.085290;0.000032
10;416;25.192340;0.061664
20;262;43.581880;0.192368
30;3;62.430070;0.385176
40;174;78.303240;0.637517
50;166;90.729670;0.930059
60;419;105.542420;1.259166
70;233;122.394930;1.638079
80;474;141.261000;2.083553
90;113;160.491710;2.599233
100;497;178.978050;3.192027
110;363;199.108730;3.863037
120;11;220.208230;4.619041
130;211;240.039050;5.463947
140;222;255.490870;6.380146
150;294;273.141950;7.364468
160;356;291.049720;8.426594
170;117;307.616720;9.568217
180;257;324.035740;10.782544
190;178;339.042890;12.066698
200;384;355.201160;13.422549
210;151;371.906010;14.856372
220;292;387.069080;16.365755
230;410;401.628090;17.946790
240;242;416.195980;19.601403
250;479;428.932100;21.324737
260;400;0.006250;23.115368
