k;seed;inf;tim
0;499;0.000000;0.003186
10;416;22.592410;0.141957
20;185;49.927360;0.558962
30;149;74.091780;1.242449
40;419;95.405350;2.183616
50;222;116.013040;3.347804
60;391;138.997150;4.766230
70;234;165.436520;6.493070
80;114;186.481400;8.496509
90;425;206.603240;10.746447
100;208;227.511990;13.247606
110;421;248.968290;16.016271
120;131;268.707250;19.052378
130;176;287.082510;22.336514
140;189;305.589170;25.880660
150;311;327.773910;29.709611
160;155;346.402060;33.832409
170;329;362.154900;38.203164
180;338;377.652190;42.792213
190;378;391.407580;47.600741
200;63;404.525120;52.606802
210;447;418.093360;57.815272
220;113;429.090370;63.207955
230;71;438.962880;68.765385
240;91;448.123980;74.483883
250;246;455.874180;80.331567
260;1056;0.000000;0.000000
