k;seed;inf;tim
0;21861;0.000000;2.549712
10;492;50.952720;10.604808
20;492;79.328520;16.479684
30;492;99.780290;20.898926
40;498;115.847800;82.312080
50;357;141.853160;125.692059
60;418;171.773870;211.853965
70;384;196.103120;176.614604
80;413;223.141280;306.035839
90;161;246.316390;265.355090
100;358;262.808060;165.224593
110;263;275.931450;191.129016
120;240;287.942150;149.699194
130;485;303.016770;170.540753
140;471;319.133360;284.135486
150;301;333.398570;138.978239
160;301;343.789740;91.197256
170;244;354.737310;125.647079
180;301;366.325500;82.202479
190;301;379.223730;85.284834
200;301;390.601060;87.939551
210;301;401.555730;90.715069
220;301;410.469190;92.769605
230;301;419.683150;94.804702
240;46;430.220150;97.631616
250;46;439.255550;100.156642
260;46;447.294850;280.227794
