k;seed;inf;tim
0;263;7.408670;0.000117
10;238;59.274410;0.152963
20;383;98.655930;0.508081
30;69;131.732580;1.026139
40;50;167.653930;1.723912
50;437;191.565810;2.574824
60;94;204.287570;3.496153
70;403;217.866730;4.467180
80;197;230.199190;5.482883
90;156;253.977540;6.575913
100;266;277.545590;7.791963
110;91;292.155460;9.099188
120;286;313.772630;10.481932
130;439;328.068850;11.946878
140;198;341.621980;13.479656
150;201;355.945300;15.071454
160;234;370.164450;16.722034
170;116;384.421830;18.446445
180;231;396.928600;20.237764
190;93;408.417220;22.093458
200;87;419.354090;23.994507
210;16;429.959400;25.949102
220;261;438.961740;27.954219
230;44;447.316600;30.005633
240;342;456.946210;32.101372
250;233;465.414680;34.244029
