k;seed;inf;tim
0;263;0.000000;0.003266
10;244;55.186920;0.440704
20;259;94.439080;1.473172
30;20;127.520570;2.985082
40;69;163.033070;5.001473
50;50;190.154010;7.494412
60;322;203.721100;10.209771
70;254;215.793470;13.053174
80;414;229.192990;16.042786
90;75;252.385530;19.275728
100;301;276.046030;22.864428
110;466;292.322210;26.729177
120;112;312.978220;30.826648
130;103;328.358350;35.160815
140;485;341.272650;39.690550
150;426;355.007960;44.397178
160;102;369.835740;49.283912
170;480;383.865260;54.376832
180;77;396.015680;59.666846
190;52;407.505820;65.129906
200;9;418.400420;70.758528
210;18;429.162140;76.541542
220;64;438.827960;82.481085
230;6;447.434160;88.563946
240;489;456.854400;94.768889
250;177;465.069540;101.109690
260;1056;0.000000;0.000000
