k;seed;inf;tim
0;271;287.494090;321.302746
10;422;322.919870;636.670546
20;445;342.658310;699.722625
30;231;352.539210;1326.577674
40;27;359.999830;768.831726
50;92;366.711290;717.359663
60;294;372.067120;594.655264
70;437;378.444350;651.432473
80;39;387.227790;765.925897
90;263;394.154000;1202.010633
100;437;398.929880;809.304211
110;60;405.677370;1167.399408
120;13;410.378530;1134.532124
130;30;414.237490;666.639563
140;60;418.614020;1189.529042
150;38;421.451980;744.010953
160;230;425.114440;690.287316
170;155;428.799460;762.546435
180;437;432.625650;766.038011
190;38;436.651880;769.280346
200;482;440.648440;1340.754521
210;310;443.529850;830.454336
220;378;447.127720;748.260875
230;294;450.690610;729.148696
240;467;454.168100;937.857990
250;271;457.091240;1069.672743
260;330;459.592500;749.662179
