k;seed;inf;tim
0;263;67.882580;0.000031
10;456;137.377580;0.855060
20;183;225.965830;2.489999
30;204;279.694990;4.806720
40;237;320.387650;7.551474
50;2;348.893760;10.606554
60;319;374.853520;13.890480
70;396;395.403970;17.389326
80;176;410.523340;21.041542
90;103;423.156230;24.800311
100;262;432.861400;28.638672
110;233;440.870630;32.543157
120;93;447.481650;36.496964
130;107;453.032720;40.498787
140;241;458.018860;44.536255
150;480;463.084290;48.607987
160;498;467.498950;52.710804
170;63;471.724710;56.843446
180;85;475.049950;61.005729
190;134;477.847260;65.186951
200;104;480.368160;69.391540
210;100;482.594970;73.621975
220;312;484.781970;77.870692
230;216;486.737310;82.138892
240;217;488.500500;86.416554
250;494;0.000000;90.705040
