k;seed;inf;tim
0;499;0.000000;0.003223
10;475;55.021090;0.404250
20;437;133.865710;1.528411
30;362;165.144800;3.321718
40;251;193.307260;5.459688
50;212;228.634900;7.980690
60;176;267.071950;10.969497
70;11;291.904500;14.316284
80;169;312.314400;17.918674
90;389;338.050020;21.805915
100;110;363.436380;26.001482
110;346;384.164570;30.461926
120;443;403.370990;35.169511
130;287;420.390490;40.110493
140;462;436.941350;45.275939
150;179;447.643120;50.608937
160;487;457.976650;56.083198
170;456;466.863710;61.692118
180;153;475.564170;67.420915
190;134;481.634080;73.258571
200;366;487.003490;79.180755
210;470;491.103470;85.176470
220;186;494.222040;91.232065
230;71;496.242320;97.327000
240;93;497.728870;103.458440
250;100;498.730970;109.618140
260;1056;0.000000;0.000000
