k;seed;inf;tim
0;13;76.735140;22.703300
10;12;167.916300;1165.279143
20;270;188.260500;2596.909162
30;10;207.449910;4112.624383
40;31;221.234040;5602.232753
50;473;234.338090;7063.136296
60;56;243.594310;8548.075135
70;42;253.612220;10049.847099
80;87;262.048990;11595.225581
90;72;270.316080;13160.722995
100;73;277.578740;14737.431901
110;89;284.828810;16371.636763
120;97;292.582680;18014.533820
130;107;299.028060;19699.662198
140;275;306.074330;21328.076767
150;121;312.057190;22890.588150
160;136;317.891330;24378.279484
170;139;324.106500;25823.140277
180;153;330.104360;27318.104270
190;161;336.046510;28796.559994
200;167;340.935030;30218.080029
210;211;346.678280;31626.729297
220;286;353.202070;33043.475896
230;195;359.304140;34433.210261
240;214;364.831620;35724.437082
250;216;370.889750;36969.982592
