k;seed;inf;tim
0;271;66.627730;0.000029
10;477;81.420560;0.765580
20;166;100.784850;1.623053
30;69;120.303730;2.613638
40;384;141.382590;3.738321
50;416;162.137720;5.003195
60;474;185.670970;6.430394
70;173;208.181710;8.030094
80;421;229.346430;9.783857
90;109;250.099010;11.695707
100;471;275.486570;13.791596
110;78;297.443730;16.088162
120;130;319.310880;18.536204
130;155;339.705090;21.167719
140;129;356.354860;23.953243
150;7;372.122540;26.871282
160;178;384.762260;29.903855
170;397;396.496940;33.032506
180;181;407.665180;36.242736
190;131;416.472000;39.527251
200;86;424.530100;42.873270
210;254;431.857620;46.260597
220;206;439.516770;49.698532
230;277;446.821120;53.192016
240;208;453.229590;56.732782
250;103;459.612070;60.316819
260;359;0.056250;63.942560
