k;seed;inf;tim
0;263;284.191800;0.000098
10;456;313.981970;3.175470
20;57;331.260900;6.521436
30;301;341.150000;9.984741
40;343;350.843950;13.510227
50;357;360.113010;17.079379
60;364;370.317900;20.732059
70;307;375.198900;24.435760
80;463;381.317560;28.167017
90;132;387.685430;31.921903
100;481;393.932130;35.713360
110;20;398.890000;39.549347
120;366;404.037260;43.408394
130;270;409.120360;47.290815
140;77;415.237280;51.206453
150;365;420.234150;55.168463
160;397;425.018770;59.154555
170;384;428.799150;63.165443
180;176;432.802040;67.190324
190;253;436.951450;71.233330
200;315;441.003920;75.284611
210;244;445.726890;79.348447
220;388;448.175500;83.429051
230;461;451.715570;87.519471
240;210;455.658930;91.620502
250;485;459.352850;95.737820
