k;seed;inf;tim
0;271;7.068312;12.525164
10;485;38.951627;92.913193
20;491;65.985137;154.651420
30;343;85.425692;869.503770
40;481;110.785604;2007.106401
50;117;133.918741;2129.416637
60;93;155.661004;2143.995425
70;294;175.517928;2784.353921
80;297;192.252064;812.845864
90;223;205.347198;1172.967466
100;71;222.032590;1595.229452
110;13;239.740192;2374.379212
120;238;255.789342;2851.412473
130;393;269.406784;999.566172
140;276;283.885815;1595.718217
150;238;298.605288;1324.439067
160;494;312.831148;2026.280839
170;494;325.922763;1058.686501
180;112;338.063698;1144.081929
190;266;350.940322;776.903320
200;266;363.217826;824.149231
210;266;375.724001;1753.513300
220;266;385.595505;897.307460
230;266;396.001707;919.187411
240;266;407.917330;949.985702
250;266;417.197649;987.098054
