k;seed;inf;tim
0;271;17.942680;0.000119
10;351;37.301160;0.285782
20;304;57.635590;0.718859
30;275;79.672440;1.325966
40;27;104.906010;2.132214
50;30;130.118270;3.168809
60;300;152.578900;4.433945
70;262;167.789470;5.877299
80;7;177.722110;7.398521
90;497;188.095860;8.953677
100;69;203.761100;10.591692
110;21;217.628710;12.362899
120;415;231.728490;14.252364
130;463;241.872510;16.234675
140;446;251.031810;18.252731
150;136;260.434810;20.313857
160;111;270.487180;22.434063
170;244;280.379290;24.629666
180;499;290.172550;26.897152
190;77;300.063480;29.225851
200;407;308.693170;31.612252
210;389;317.911330;34.055679
220;164;326.516850;36.549908
230;19;334.823800;39.105207
240;135;344.078510;41.718303
250;411;352.430100;44.385171
