k;seed;inf;tim
0;13;19.874640;4.403742
10;25;74.417410;404.146472
20;494;99.907600;1013.533156
30;4;119.181880;1736.064091
40;17;133.984150;2537.426856
50;27;148.152920;3403.321338
60;47;161.511150;4323.955012
70;41;173.904050;5294.840033
80;103;184.951590;6301.348746
90;88;195.597610;7332.996615
100;56;204.833250;8381.561109
110;67;213.632270;9437.762612
120;65;222.320640;10511.714173
130;118;230.988950;11583.926670
140;92;239.063010;12648.687951
150;253;248.265230;13732.321556
160;123;255.826580;14789.800606
170;119;263.252530;15876.549017
180;108;270.805970;16936.791769
190;126;278.492840;17968.373206
200;215;285.409350;18989.282599
210;148;293.441290;20012.090987
220;171;300.777640;21000.884936
230;212;308.083000;21963.019644
240;191;315.251140;22916.795958
250;182;322.616810;23827.972195
