k;seed;inf;tim
0;499;0.000000;0.002483
10;97;18.175480;0.204641
20;182;36.682080;0.723330
30;237;55.914820;1.580275
40;210;77.763060;2.839745
50;204;97.188770;4.527893
60;211;116.526050;6.580760
70;329;136.593500;9.046527
80;366;157.372170;11.947836
90;30;176.193210;15.278625
100;376;193.706550;19.010004
110;81;212.616750;23.127084
120;227;228.851660;27.647898
130;136;243.949500;32.487698
140;412;260.382390;37.676314
150;177;275.412120;43.234839
160;110;288.706250;49.114216
170;483;302.762020;55.314770
180;393;315.662580;61.849503
190;192;327.655340;68.664590
200;216;337.291470;75.682851
210;290;348.377560;82.907861
220;205;357.978310;90.345124
230;259;368.013880;97.996118
240;34;376.847550;105.871604
250;398;385.530180;113.956904
260;1056;0.000000;0.000000
