k;seed;inf;tim
0;271;12.491610;0.000116
10;108;78.891410;0.222588
20;278;133.099560;0.671902
30;344;163.855200;1.340860
40;467;197.243530;2.134856
50;228;227.083850;3.080725
60;158;239.975960;4.107526
70;388;251.573830;5.174680
80;474;263.641050;6.272870
90;353;289.269750;7.439277
100;479;310.690970;8.717864
110;55;328.172300;10.084794
120;375;343.907930;11.525951
130;71;359.603110;13.027660
140;224;377.312250;14.601043
150;217;397.148940;16.261130
160;374;410.626420;17.992375
170;121;424.585970;19.778252
180;2;440.517480;21.632152
190;9;450.295520;23.537457
200;460;459.924720;25.481818
210;222;470.178150;27.467501
220;360;477.564010;29.492829
230;227;483.011580;31.546186
240;226;487.757190;33.622470
250;180;491.166120;35.718194
