k;seed;inf;tim
0;499;0.000000;0.003499
10;473;19.907240;0.366425
20;246;37.805440;1.071735
30;196;60.525810;2.429247
40;155;85.649410;4.518145
50;358;114.800590;7.561265
60;206;144.610780;11.689180
70;297;176.480420;16.795125
80;13;205.704430;23.119466
90;51;229.385830;30.345118
100;214;256.135480;38.504591
110;236;279.033620;47.574656
120;458;302.844020;57.490517
130;190;321.471830;68.158837
140;195;339.181930;79.496833
150;325;355.980200;91.363621
160;156;370.857470;103.931176
170;11;384.848810;116.883800
180;354;397.348960;130.285511
190;108;407.217360;143.902484
200;307;416.518630;157.785775
210;404;424.175910;171.996311
220;392;429.561320;186.277393
230;400;435.007560;200.632281
240;55;440.842480;215.106239
250;455;446.260460;229.703136
260;1056;0.000000;0.000000
