k;seed;inf;tim
0;499;0.000000;0.003178
10;404;21.609360;0.147180
20;187;42.926080;0.489355
30;326;63.615420;1.040300
40;290;88.532310;1.830282
50;412;110.103360;2.883560
60;183;136.353610;4.203070
70;140;155.928250;5.777467
80;156;179.333180;7.614385
90;315;200.269990;9.700703
100;209;220.718140;12.033569
110;344;240.794930;14.610532
120;494;260.183460;17.448517
130;110;277.920940;20.504237
140;452;297.535020;23.816679
150;102;318.385850;27.405857
160;188;336.775140;31.282180
170;124;353.237750;35.389173
180;48;368.549820;39.721307
190;157;383.873330;44.280249
200;167;398.035110;49.062559
210;339;409.992900;54.034706
220;44;422.246740;59.191752
230;133;433.477310;64.525549
240;149;443.003800;70.024164
250;479;452.692450;75.687927
260;1056;0.012500;0.012500
