k;seed;inf;tim
0;271;442.287550;0.000030
10;3;454.200910;5.240959
20;257;461.897250;10.533642
30;471;468.848350;15.859164
40;114;473.962630;21.224826
50;10;478.761740;26.614345
60;212;482.179880;32.022814
70;480;485.164650;37.444233
80;88;487.647700;42.874474
90;433;489.837720;48.309288
100;466;491.409740;53.751125
110;220;492.839110;59.197762
120;402;494.075750;64.639672
130;132;495.129000;70.076794
140;426;496.031540;75.520900
150;96;496.734440;80.958026
160;400;497.385330;86.394632
170;29;497.859710;91.845371
180;99;498.247670;97.271995
190;242;498.623590;102.686969
200;115;498.887980;108.106747
210;216;499.095080;113.526631
220;360;499.260680;118.929138
230;197;499.425460;124.318444
240;169;499.612150;129.716908
250;306;499.713650;135.104423
260;1;0.024322;140.484113
