k;seed;inf;tim
0;263;3.968260;0.000127
10;47;101.028230;0.203675
20;485;151.642790;0.666039
30;142;192.098510;1.296428
40;275;232.269350;2.076945
50;41;263.110940;2.995694
60;256;289.708130;4.028496
70;356;308.285670;5.153300
80;92;326.154300;6.346172
90;64;339.614610;7.597560
100;300;351.909690;8.896926
110;161;365.943400;10.249576
120;448;375.744770;11.646512
130;440;385.097050;13.077405
140;151;394.919050;14.550987
150;195;404.869500;16.051406
160;458;414.809030;17.592662
170;476;424.873100;19.159714
180;392;434.751990;20.758315
190;350;447.292530;22.392283
200;472;460.343110;24.071986
210;146;473.314690;25.808951
220;184;480.221200;27.584871
230;480;487.700970;29.401877
240;206;494.864660;31.230827
250;497;497.943570;33.087044
