k;seed;inf;tim
0;21973;0.000000;8.506219
10;161;63.617390;192.732083
20;161;88.973210;291.000086
30;489;110.520480;228.557578
40;45;130.752950;206.554721
50;239;157.593870;319.722877
60;95;181.998000;411.523576
70;173;199.504950;355.650912
80;327;215.784200;458.571796
90;40;228.569290;338.330981
100;271;239.306640;484.183370
110;24;248.873890;420.352762
120;271;256.798070;365.909085
130;77;264.605440;639.621048
140;3;271.874040;480.571430
150;289;279.979480;419.965566
160;464;287.517060;409.138221
170;351;295.043030;395.861929
180;271;302.935660;521.007556
190;238;310.204360;524.494947
200;1;317.520480;407.388594
210;306;325.646740;605.269942
220;465;333.916920;507.541019
230;175;342.210990;498.981132
240;289;350.434240;469.939096
250;256;358.792810;534.167360
260;464;366.891710;517.408627
