k;seed;inf;tim
0;271;68.088670;0.000106
10;497;162.361440;1.074131
20;157;236.150890;2.984891
30;435;293.532850;5.526600
40;92;331.534870;8.567301
50;250;359.767210;11.906267
60;232;380.853750;15.483341
70;18;396.946960;19.225538
80;62;409.243350;23.094513
90;53;419.736130;27.063103
100;338;428.597560;31.114290
110;79;434.266820;35.229698
120;481;439.018770;39.395194
130;5;443.331310;43.599095
140;350;447.388170;47.831240
150;110;451.191700;52.105254
160;282;454.787150;56.409439
170;225;458.125160;60.742143
180;415;460.832880;65.099299
190;191;463.770360;69.476551
200;186;466.488190;73.873213
210;128;469.273220;78.286768
220;221;471.189470;82.712539
230;31;473.201950;87.150975
240;57;475.476440;91.597985
250;423;477.487510;96.056828
