k;seed;inf;tim
0;499;0.000000;0.003259
10;31;104.781700;1.884790
20;62;206.462320;6.952719
30;429;273.738090;14.657792
40;450;318.398440;23.896533
50;399;348.970290;34.084636
60;105;375.300380;44.582649
70;439;395.218590;56.328791
80;258;410.394010;68.519792
90;34;422.700340;81.310516
100;25;432.501600;94.753912
110;339;440.072390;108.390908
120;422;446.626530;122.129072
130;18;451.889350;135.599474
140;443;456.340490;149.173354
150;387;461.258560;162.882729
160;454;465.434860;176.489394
170;165;468.857020;189.945946
180;347;472.091350;203.116197
190;327;475.270500;216.428506
200;452;477.930700;230.091696
210;125;479.990470;243.958757
220;0;481.997510;258.223114
230;75;483.865790;272.320804
240;498;485.746970;286.679952
250;330;487.614080;300.976030
260;1056;0.000000;0.000000
