k;seed;inf;tim
0;271;15.435290;0.000118
10;287;103.605530;0.205653
20;223;145.501230;0.648841
30;261;188.698460;1.258585
40;266;230.238470;2.039208
50;258;260.542240;2.952467
60;148;283.493320;3.963049
70;493;303.365570;5.060411
80;432;322.979510;6.237193
90;456;342.959730;7.491753
100;335;359.364790;8.812357
110;467;373.916810;10.201771
120;354;387.227530;11.634790
130;408;398.182810;13.116767
140;190;408.076150;14.634036
150;381;418.272940;16.187195
160;124;428.603930;17.775572
170;375;438.590910;19.398708
180;260;448.443220;21.056895
190;85;459.914630;22.752214
200;344;472.318610;24.486394
210;188;479.945350;26.263083
220;4;488.271130;28.071045
230;1;495.860980;29.908780
240;165;498.618450;31.762970
250;472;499.974020;33.627793
