k;seed;inf;tim
0;263;5.589300;0.000113
10;167;40.581370;0.106432
20;171;69.102270;0.336656
30;97;84.209820;0.648383
40;462;109.635270;1.044195
50;95;135.633950;1.547059
60;187;159.563010;2.158333
70;55;180.282880;2.863976
80;315;200.035210;3.673089
90;146;216.746700;4.542213
100;344;234.679500;5.500324
110;86;247.833170;6.509101
120;405;263.206830;7.580769
130;394;280.775500;8.725285
140;270;296.311770;9.948382
150;144;308.831470;11.235566
160;257;321.941690;12.579766
170;198;334.668640;13.990716
180;484;348.933760;15.472830
190;58;361.143340;17.020818
200;443;371.632370;18.627234
210;205;381.925130;20.278285
220;428;393.843810;21.984707
230;132;403.475680;23.740874
240;467;413.175740;25.540323
250;237;422.135440;27.386943
