k;seed;inf;tim
0;499;0.000000;0.003216
10;182;454.902150;19.049001
20;2;461.503040;39.776492
30;259;467.036600;60.599653
40;398;471.087760;81.488751
50;204;474.991040;102.437854
60;38;478.030160;123.451750
70;487;480.908170;144.496064
80;440;483.734970;165.582484
90;10;485.574430;186.691711
100;60;487.256540;207.808959
110;211;488.804130;228.933254
120;6;490.236400;250.058820
130;399;491.585180;271.194401
140;215;492.581460;292.332849
150;270;493.525430;313.466574
160;30;494.406770;334.603006
170;380;495.141740;355.735896
180;324;495.850160;376.843119
190;489;496.397110;397.933277
200;90;496.907840;419.006539
210;70;497.397710;440.060993
220;3;497.872160;461.095744
230;255;498.277030;482.113387
240;122;498.626820;503.105322
250;235;498.905330;524.071587
260;1056;0.000000;0.000000
