k;seed;inf;tim
0;271;68.545800;0.000117
10;222;161.764820;1.076983
20;157;235.583520;2.983777
30;379;293.651010;5.520641
40;24;331.745520;8.560845
50;111;359.810020;11.897804
60;456;380.975480;15.469938
70;135;396.777560;19.204714
80;495;409.128060;23.064372
90;16;420.068620;27.023248
100;278;428.853500;31.063341
110;79;434.640390;35.168762
120;127;439.273340;39.324418
130;393;443.487930;43.518577
140;347;447.586130;47.746679
150;39;451.383690;52.011437
160;361;455.059490;56.306775
170;29;458.218050;60.631056
180;394;460.946780;64.978682
190;279;463.938310;69.346456
200;335;466.846380;73.734644
210;446;469.417450;78.140009
220;401;471.518310;82.558614
230;138;473.456380;86.988642
240;364;475.603160;91.428217
250;123;477.692680;95.879279
